31	frame	0.482202
91	frame	0.381835
121	frame	0.482202
181	frame	0.425857
211	frame	0.481828
270	frame	0.502731
283	frame	0.509037
287	frame	0.500235
291	frame	0.502731
296	frame	0.502731
298	frame	0.501722
301	frame	0.502731
306	frame	0.502731
311	frame	0.502731
316	frame	0.502731
321	frame	0.502731
326	frame	0.502731
331	frame	0.502731
626	frame	0.502503
742	frame	0.502472
961	frame	0.502731
